Order_ID,Product_ID,Customer_ID,Employee_ID,Date,Quantity,Unit_Price,Discount
O000449,P0061,C01399,E016,2024-09-13,3,118269,0.2
O000450,P0019,C00744,E031,2024-01-03,3,110658,0.08
O000451,P0083,C01241,E003,2024-05-11,1,93529,0.23
O000452,P0086,C00491,E017,2023-07-20,4,43536,0.16
O000453,P0090,C00744,E058,2024-04-11,1,73111,0.22
O000454,P0110,C00907,E025,2022-01-09,4,36493,0.08
O000455,P0120,C00483,E020,2022-08-04,2,60520,0.16
O000456,P0113,C01320,E027,2024-03-19,1,38918,0.22
O000457,P0106,C01007,E031,2024-01-25,4,113252,0.08
O000458,P0055,C00206,E053,2022-06-14,3,69366,0.02
O000459,P0054,C01234,E047,2024-04-12,5,99703,0.08
O000460,P0089,C00057,E049,2022-02-23,2,85595,0.11
O000461,P0083,C00279,E001,2023-02-15,2,85352,0.08
O000462,P0074,C00169,E008,2022-06-11,2,70681,0.18
O000463,P0099,C01330,E049,2022-05-14,5,92883,0.1
O000464,P0041,C00925,E031,2024-06-13,2,37167,0.04
O000465,P0076,C00671,E052,2022-10-16,2,14062,0.1
O000466,P0024,C00806,E057,2023-01-22,5,32423,0.01
O000467,P0003,C01144,E042,2023-09-19,2,14662,0.24
O000468,P0026,C00537,E045,2024-05-22,2,9525,0.1
O000469,P0055,C01230,E017,2022-06-02,1,51224,0.04
O000470,P0073,C00241,E001,2024-01-06,5,60037,0.19
O000471,P0119,C00930,E053,2023-11-21,4,18533,0.06
O000472,P0027,C00391,E056,2024-04-12,3,40743,0.19
O000473,P0049,C00267,E028,2024-05-26,2,81654,0.05
O000474,P0106,C00580,E047,2023-11-25,2,57831,0.05
O000475,P0102,C00299,E002,2022-10-25,3,33865,0.15
O000476,P0117,C00509,E024,2023-08-20,4,14237,0.0
O000477,P0018,C00663,E045,2023-02-12,2,96498,0.1
O000478,P0055,C01224,E017,2022-03-16,1,76007,0.01
O000479,P0043,C00481,E031,2024-07-19,3,82478,0.23
O000480,P0103,C01226,E046,2024-02-06,1,3702,0.06
O000481,P0080,C00781,E020,2023-02-09,3,20332,0.24
O000482,P0072,C00085,E038,2022-07-03,3,25264,0.13
O000483,P0120,C00695,E057,2023-04-25,2,14750,0.08
O000484,P0068,C00887,E010,2022-09-24,1,44060,0.01
O000485,P0017,C01023,E056,2024-09-23,3,101018,0.09
O000486,P0056,C00580,E058,2024-06-16,3,83338,0.21
O000487,P0119,C00541,E034,2022-11-17,4,24624,0.08
O000488,P0063,C00310,E036,2024-05-23,4,9975,0.05
O000489,P0007,C00471,E012,2022-02-06,4,37108,0.04
O000490,P0060,C00894,E008,2024-07-05,4,8346,0.11
O000491,P0091,C01149,E032,2023-04-14,4,17744,0.21
O000492,P0111,C00304,E008,2022-12-24,1,29703,0.22
O000493,P0024,C00345,E048,2023-06-05,3,76825,0.22
O000494,P0075,C00435,E038,2024-09-21,1,71945,0.19
O000495,P0024,C00853,E059,2022-03-20,2,103696,0.12
O000496,P0013,C00674,E002,2022-10-19,1,54664,0.09
O000497,P0119,C00218,E054,2022-11-28,2,6784,0.02
O000498,P0107,C01450,E043,2023-05-07,4,85359,0.24
O000499,P0077,C01348,E001,2022-12-04,1,89005,0.16
O000500,P0058,C00666,E047,2024-01-22,5,19950,0.05
O000501,P0007,C01319,E019,2022-11-27,1,100491,0.02
O000502,P0078,C00782,E006,2023-02-13,3,26332,0.06
O000503,P0099,C00817,E006,2022-01-22,2,24356,0.1
O000504,P0052,C00584,E042,2024-02-10,2,18807,0.07
O000505,P0103,C00886,E048,2024-04-05,3,92779,0.15
O000506,P0046,C01363,E007,2024-05-02,3,70194,0.05
O000507,P0058,C00795,E031,2022-10-02,5,81687,0.11
O000508,P0097,C00866,E052,2023-01-13,5,27426,0.11
O000509,P0055,C00191,E003,2023-06-10,3,63755,0.17
O000510,P0083,C01406,E046,2022-06-08,4,72111,0.16
O000511,P0068,C00172,E019,2023-04-25,4,13378,0.23
O000512,P0062,C00616,E010,2022-05-11,3,113302,0.06
O000513,P0055,C00606,E037,2022-02-18,5,13031,0.23
O000514,P0066,C00221,E033,2023-03-12,4,15384,0.12
O000515,P0093,C01165,E053,2022-09-17,3,36405,0.15
O000516,P0099,C01032,E002,2022-04-27,4,26534,0.2
O000517,P0108,C00805,E003,2022-03-27,4,117918,0.18
O000518,P0041,C01203,E047,2023-04-11,4,84764,0.2
O000519,P0044,C00384,E014,2022-07-09,1,100914,0.25
O000520,P0034,C01380,E007,2023-03-21,5,5348,0.0
O000521,P0015,C00028,E011,2023-11-03,4,63314,0.17
O000522,P0112,C01348,E048,2023-09-09,4,42688,0.15
O000523,P0079,C00739,E045,2023-11-21,4,108465,0.08
O000524,P0017,C00277,E001,2022-07-15,1,109950,0.0
O000525,P0025,C00055,E014,2023-05-08,2,88162,0.06
O000526,P0108,C01283,E055,2024-03-19,5,28023,0.02
O000527,P0099,C00950,E010,2023-05-01,4,5859,0.03
O000528,P0116,C00313,E048,2023-12-21,4,66576,0.12
O000529,P0111,C00921,E038,2022-09-06,2,41644,0.14
O000530,P0107,C00803,E004,2022-12-08,1,16456,0.16
O000531,P0092,C00885,E027,2024-05-18,4,99610,0.14
O000532,P0094,C01136,E019,2022-02-07,4,55386,0.12
O000533,P0076,C01485,E040,2024-08-15,4,33396,0.18
O000534,P0068,C00039,E028,2023-08-14,3,75516,0.02
O000535,P0115,C01328,E027,2024-06-29,4,18327,0.12
O000536,P0083,C00711,E029,2023-12-16,4,5727,0.04
O000537,P0093,C00394,E031,2022-12-19,4,33422,0.13
O000538,P0076,C01403,E022,2024-08-01,5,114863,0.21
O000539,P0085,C00960,E009,2024-06-23,3,97764,0.18
O000540,P0054,C01379,E042,2024-01-23,3,107329,0.12
O000541,P0109,C00332,E040,2022-08-01,3,93531,0.19
O000542,P0086,C00989,E009,2022-06-27,2,23488,0.15
O000543,P0013,C00852,E032,2022-11-07,2,30450,0.14
O000544,P0003,C00735,E057,2022-09-25,3,91726,0.04
O000545,P0106,C01032,E003,2024-04-06,1,47267,0.11
O000546,P0080,C00465,E008,2023-07-30,2,66748,0.06
O000547,P0044,C00728,E050,2022-02-17,5,38060,0.22
O000548,P0110,C01414,E056,2023-06-12,5,90750,0.03
O000549,P0007,C00897,E052,2023-04-14,1,16879,0.2
O000550,P0079,C00209,E053,2023-07-30,1,69493,0.03
O000551,P0081,C00242,E056,2022-07-30,3,23582,0.18
O000552,P0091,C00905,E049,2023-06-03,4,99017,0.22
O000553,P0020,C01326,E024,2022-12-09,2,19119,0.21
O000554,P0057,C00852,E050,2024-02-27,1,35154,0.21
O000555,P0061,C00700,E019,2023-06-02,2,14171,0.07
O000556,P0092,C00850,E024,2023-10-07,2,22871,0.19
O000557,P0068,C00864,E051,2022-08-22,2,108089,0.11
O000558,P0118,C00839,E058,2023-04-15,5,107150,0.17
O000559,P0004,C00907,E010,2024-02-28,1,97060,0.2
O000560,P0009,C00174,E022,2022-11-19,4,104236,0.04
O000561,P0008,C00806,E049,2022-02-07,2,78308,0.01
O000562,P0081,C01461,E052,2023-11-08,5,41761,0.1
O000563,P0114,C01395,E045,2023-07-21,3,97575,0.19
O000564,P0117,C00705,E001,2024-04-26,3,72178,0.15
O000565,P0019,C01435,E026,2023-04-02,2,119336,0.14
O000566,P0101,C01267,E042,2023-03-29,3,119349,0.2
O000567,P0084,C00829,E050,2022-07-22,3,14046,0.01
O000568,P0043,C00799,E047,2024-01-07,2,71219,0.25
O000569,P0037,C00438,E006,2023-06-08,5,43927,0.13
O000570,P0097,C01302,E011,2022-01-24,1,119695,0.2
O000571,P0076,C00530,E016,2024-05-02,3,98225,0.11
O000572,P0065,C00227,E047,2022-03-03,3,37046,0.16
O000573,P0046,C00254,E004,2024-02-14,1,61816,0.07
O000574,P0095,C00011,E030,2022-12-14,2,108563,0.19
O000575,P0075,C01159,E046,2024-07-04,5,113689,0.15
O000576,P0045,C00613,E019,2023-11-14,5,91137,0.03
O000577,P0049,C01065,E048,2022-09-11,1,45971,0.13
O000578,P0025,C00740,E030,2022-04-11,2,96276,0.11
O000579,P0053,C00168,E006,2022-03-05,4,119458,0.03
O000580,P0028,C00914,E005,2023-01-14,5,55789,0.15
O000581,P0067,C00809,E056,2022-09-28,5,68382,0.16
O000582,P0057,C01412,E060,2024-08-28,4,98907,0.24
O000583,P0106,C00334,E010,2023-06-02,2,66539,0.18
O000584,P0017,C01443,E033,2024-06-02,5,18474,0.17
O000585,P0059,C00970,E003,2024-02-04,2,76272,0.09
O000586,P0016,C01233,E055,2023-02-23,1,18842,0.09
O000587,P0038,C00083,E034,2022-06-06,1,51688,0.08
O000588,P0048,C00622,E019,2023-05-13,1,106704,0.04
O000589,P0101,C01208,E027,2022-02-19,3,119530,0.07
O000590,P0024,C01002,E001,2022-05-06,5,48698,0.02
O000591,P0006,C00856,E031,2023-08-10,3,77155,0.11
O000592,P0044,C00773,E031,2024-05-04,5,20407,0.19
O000593,P0065,C01304,E030,2024-02-19,4,90453,0.11
O000594,P0111,C01491,E021,2022-04-02,5,90097,0.16
O000595,P0050,C00477,E058,2023-02-09,3,73909,0.01
O000596,P0086,C00908,E048,2022-10-12,1,116502,0.04
O000597,P0004,C01172,E041,2024-03-26,3,76537,0.16
O000598,P0083,C01146,E006,2022-07-17,5,74019,0.14
O000599,P0007,C01168,E034,2022-07-13,4,68881,0.22
O000600,P0016,C01349,E060,2023-06-29,2,5486,0.07
O000601,P0027,C00503,E054,2023-12-24,5,61226,0.02
O000602,P0069,C01243,E021,2023-02-16,5,8896,0.12
O000603,P0120,C00048,E022,2023-03-24,2,57386,0.01
O000604,P0068,C00650,E025,2022-09-21,1,18026,0.24
O000605,P0070,C00345,E019,2022-05-28,2,36496,0.19
O000606,P0020,C00629,E027,2023-11-26,2,10721,0.15
O000607,P0042,C00372,E002,2024-01-01,1,42062,0.1
O000608,P0041,C00292,E027,2024-07-03,3,36807,0.09
O000609,P0106,C00248,E004,2022-07-27,2,101583,0.15
O000610,P0031,C01010,E033,2024-02-10,5,53469,0.24
O000611,P0035,C00125,E021,2023-04-21,5,56356,0.02
O000612,P0004,C00835,E041,2022-08-28,1,38279,0.14
O000613,P0076,C01383,E007,2022-09-10,5,88400,0.2
O000614,P0039,C01164,E027,2023-04-02,1,113923,0.16
O000615,P0027,C00292,E024,2023-07-08,2,105501,0.06
O000616,P0055,C01137,E029,2022-02-12,1,109514,0.12
O000617,P0107,C01272,E019,2023-10-31,2,3071,0.02
O000618,P0118,C00988,E018,2023-09-05,3,113033,0.17
O000619,P0045,C01295,E014,2023-08-23,5,39872,0.01
O000620,P0095,C01094,E037,2022-03-13,3,14759,0.1
O000621,P0016,C00287,E047,2023-07-24,3,118117,0.11
O000622,P0079,C01034,E052,2022-11-22,3,86252,0.07
O000623,P0097,C01450,E029,2022-10-07,2,89805,0.25
O000624,P0044,C00432,E030,2024-09-09,5,46051,0.0
O000625,P0089,C00274,E042,2024-08-02,1,82794,0.12
O000626,P0116,C00020,E044,2022-06-27,4,75848,0.22
O000627,P0091,C01002,E049,2023-02-07,5,13636,0.2
O000628,P0084,C01334,E005,2023-07-06,1,119991,0.21
O000629,P0086,C00912,E044,2022-05-07,3,109532,0.09
O000630,P0077,C00734,E025,2022-07-01,1,19353,0.12
O000631,P0120,C00396,E029,2022-01-10,2,100405,0.0
O000632,P0036,C01394,E059,2023-12-28,3,28101,0.02
O000633,P0079,C01281,E020,2024-04-07,2,33704,0.25
O000634,P0047,C00076,E018,2023-05-20,5,30405,0.0
O000635,P0106,C01308,E026,2022-04-24,3,77593,0.13
O000636,P0022,C01131,E013,2023-11-07,5,91103,0.17
O000637,P0073,C00360,E005,2023-08-26,2,100776,0.02
O000638,P0034,C01168,E055,2022-08-22,5,98538,0.2
O000639,P0025,C01389,E002,2024-09-20,5,83538,0.06
O000640,P0072,C00930,E001,2024-08-18,4,87012,0.17
O000641,P0084,C00107,E055,2024-08-19,3,59694,0.21
O000642,P0053,C00562,E008,2023-11-28,5,64156,0.12
O000643,P0067,C00090,E057,2024-01-09,2,9155,0.07
O000644,P0054,C01091,E029,2022-11-20,1,54361,0.05
O000645,P0011,C01172,E052,2022-01-26,2,93380,0.11
O000646,P0010,C00512,E013,2022-06-18,3,43737,0.02
O000647,P0081,C00199,E002,2023-05-07,4,108913,0.01
O000648,P0103,C01283,E060,2022-12-09,3,35394,0.03
O000649,P0031,C00698,E054,2022-02-25,3,71114,0.2
O000650,P0010,C01229,E040,2023-03-26,1,84965,0.11
O000651,P0016,C00176,E004,2024-07-27,1,52465,0.08
O000652,P0109,C01421,E005,2024-03-12,2,11126,0.23
O000653,P0057,C00113,E020,2023-09-18,4,11623,0.03
O000654,P0008,C01146,E004,2022-10-29,4,55649,0.02
O000655,P0097,C00842,E015,2024-06-04,5,106215,0.16
O000656,P0002,C00929,E025,2023-04-21,4,118335,0.16
O000657,P0013,C00696,E042,2024-08-18,1,62516,0.13
O000658,P0076,C00395,E007,2022-04-16,1,81010,0.18
O000659,P0076,C00397,E058,2023-08-10,2,86540,0.13
O000660,P0046,C00863,E031,2024-01-13,5,61277,0.05
O000661,P0018,C00091,E004,2022-05-11,3,79614,0.11
O000662,P0084,C00733,E020,2023-08-21,5,104645,0.04
O000663,P0061,C00633,E039,2022-12-18,3,51343,0.24
O000664,P0067,C01202,E043,2023-11-26,2,10512,0.06
O000665,P0105,C01146,E055,2022-02-25,4,48064,0.05
O000666,P0026,C01312,E059,2022-07-26,1,47767,0.05
O000667,P0061,C01423,E045,2023-04-24,5,93756,0.08
O000668,P0075,C01160,E022,2023-09-23,3,57879,0.08
O000669,P0014,C00931,E057,2024-03-19,1,68002,0.05
O000670,P0001,C01309,E015,2023-12-11,2,64149,0.16
O000671,P0031,C00985,E048,2024-02-26,3,108810,0.19
O000672,P0027,C00820,E012,2024-04-25,1,50555,0.0
O000673,P0046,C00062,E036,2022-04-28,2,41086,0.11
O000674,P0081,C01200,E059,2024-02-23,3,8754,0.24
O000675,P0026,C00406,E019,2022-06-28,2,119048,0.07
O000676,P0023,C00696,E055,2023-07-22,2,26401,0.05
O000677,P0023,C00537,E059,2022-04-14,1,111979,0.17
O000678,P0049,C01342,E051,2024-06-25,1,47352,0.23
O000679,P0040,C00935,E016,2023-01-14,3,89626,0.04
O000680,P0068,C01277,E057,2023-03-21,1,18531,0.04
O000681,P0119,C00268,E051,2022-07-14,2,72803,0.09
O000682,P0048,C00652,E039,2023-03-16,2,9054,0.19
O000683,P0076,C00388,E055,2023-07-03,3,106492,0.04
O000684,P0032,C00110,E041,2024-03-25,3,117406,0.03
O000685,P0066,C01197,E057,2023-05-16,2,98328,0.02
O000686,P0061,C01359,E040,2022-03-08,2,69665,0.1
O000687,P0113,C01322,E049,2023-06-06,3,68350,0.13
O000688,P0023,C00660,E046,2023-01-18,5,94030,0.12
O000689,P0064,C00971,E018,2023-08-19,4,86637,0.23
O000690,P0075,C01331,E003,2022-08-01,2,29607,0.11
O000691,P0031,C00811,E014,2022-11-10,4,119484,0.09
O000692,P0021,C00767,E017,2023-07-18,1,20606,0.19
O000693,P0038,C00911,E034,2022-12-27,2,79541,0.01
O000694,P0066,C01273,E022,2023-03-13,4,64282,0.11
O000695,P0048,C01019,E021,2022-10-07,4,6239,0.04
O000696,P0030,C00544,E042,2022-03-19,3,13802,0.07
O000697,P0065,C01051,E035,2023-10-22,1,106005,0.07
O000698,P0030,C00202,E008,2022-03-15,3,8017,0.14
O000699,P0043,C00403,E044,2022-12-04,3,42677,0.19
O000700,P0099,C01400,E055,2022-10-09,2,95489,0.15
O000701,P0018,C01467,E048,2023-07-11,3,4118,0.19
O000702,P0037,C00710,E051,2023-02-18,4,110723,0.14
O000703,P0084,C00025,E031,2023-11-01,5,102766,0.24
O000704,P0111,C00815,E015,2022-08-21,2,65185,0.06
O000705,P0076,C01132,E049,2023-04-25,4,47650,0.2
O000706,P0041,C00385,E028,2024-02-28,4,30470,0.11
O000707,P0110,C01144,E002,2023-01-19,2,78695,0.22
O000708,P0040,C00020,E032,2024-04-09,3,47541,0.06
O000709,P0055,C01405,E049,2023-02-18,5,42274,0.08
O000710,P0003,C01163,E051,2022-02-02,2,23144,0.24
O000711,P0043,C01164,E041,2024-03-29,5,82670,0.14
O000712,P0051,C00781,E014,2024-08-29,4,11350,0.13
O000713,P0025,C00973,E007,2022-12-03,5,62183,0.16
O000714,P0039,C00191,E011,2022-04-17,5,26283,0.01
O000715,P0089,C01236,E032,2022-01-28,2,29083,0.02
O000716,P0050,C00582,E014,2022-08-27,3,89451,0.13
O000717,P0059,C00118,E024,2023-06-15,1,25521,0.08
O000718,P0117,C00842,E026,2022-06-10,1,19926,0.13
O000719,P0062,C00141,E025,2024-09-05,2,20030,0.22
O000720,P0040,C00886,E053,2023-12-28,4,23811,0.15
O000721,P0040,C01204,E013,2023-05-30,4,39102,0.05
O000722,P0019,C00913,E005,2024-04-24,4,82278,0.2
O000723,P0068,C00674,E059,2023-08-06,4,63319,0.12
O000724,P0006,C00187,E019,2023-10-24,4,48453,0.18
O000725,P0092,C00610,E026,2023-09-20,2,57401,0.06
O000726,P0116,C01266,E047,2023-03-19,4,53418,0.23
O000727,P0024,C01431,E037,2022-04-08,4,94572,0.24
O000728,P0031,C00324,E018,2024-06-22,5,41258,0.17
O000729,P0009,C01430,E047,2024-01-10,2,67682,0.1
O000730,P0098,C01133,E008,2023-01-13,1,102011,0.03
O000731,P0099,C00668,E027,2023-04-07,2,36130,0.05
O000732,P0006,C00947,E002,2022-03-16,4,52958,0.09
O000733,P0052,C00399,E026,2022-02-08,1,35847,0.03
O000734,P0118,C00280,E021,2023-11-18,4,66538,0.12
O000735,P0011,C01124,E043,2022-09-06,4,21383,0.12
O000736,P0036,C00331,E011,2024-05-08,1,82559,0.03
O000737,P0038,C00255,E035,2024-01-30,4,25079,0.02
O000738,P0098,C00023,E044,2022-10-07,2,60757,0.09
O000739,P0028,C01464,E003,2024-07-03,5,31333,0.11
O000740,P0007,C01301,E052,2023-06-20,1,54199,0.17
O000741,P0057,C00108,E039,2022-01-05,1,104241,0.09
O000742,P0026,C00512,E024,2024-07-19,2,29212,0.02
O000743,P0054,C00058,E001,2022-12-12,2,92123,0.17
O000744,P0029,C00198,E052,2024-05-05,2,97897,0.04
O000745,P0054,C01050,E007,2024-04-15,3,45294,0.14
O000746,P0025,C01280,E014,2024-08-14,5,54781,0.23
O000747,P0016,C00476,E014,2022-04-19,3,45384,0.04
O000748,P0052,C01340,E021,2022-01-13,4,30887,0.11
O000749,P0009,C01348,E053,2022-10-13,5,51362,0.01
O000750,P0114,C00448,E027,2022-11-05,5,68480,0.25
O000751,P0014,C01460,E035,2024-03-21,5,25473,0.06
O000752,P0013,C01229,E021,2023-10-09,4,91853,0.23
O000753,P0099,C01421,E009,2022-12-07,2,86277,0.19
O000754,P0089,C00652,E055,2023-11-14,4,11849,0.08
O000755,P0078,C01199,E029,2023-01-27,5,86963,0.19
O000756,P0065,C01204,E046,2022-01-14,2,5780,0.15
O000757,P0115,C00255,E020,2022-08-31,4,102253,0.06
O000758,P0011,C00123,E009,2023-01-19,4,41877,0.05
O000759,P0049,C00419,E042,2022-02-08,2,98067,0.15
O000760,P0057,C00674,E009,2022-10-12,3,87358,0.2
O000761,P0006,C01067,E051,2023-03-01,3,101376,0.01
O000762,P0109,C00679,E022,2022-09-06,2,73688,0.01
O000763,P0118,C01362,E016,2024-03-31,2,82700,0.22
O000764,P0067,C00659,E012,2023-03-29,1,11469,0.22
O000765,P0009,C00395,E004,2023-10-12,2,29767,0.03
O000766,P0023,C01214,E036,2024-05-01,2,33973,0.13
O000767,P0055,C01485,E030,2022-11-15,2,97591,0.05
O000768,P0055,C00362,E039,2022-09-12,3,40401,0.14
O000769,P0082,C00413,E018,2024-06-02,4,13487,0.24
O000770,P0047,C00816,E025,2022-06-21,4,60852,0.11
O000771,P0079,C00888,E049,2022-06-09,4,5596,0.19
O000772,P0055,C00171,E049,2024-07-17,3,81011,0.13
O000773,P0071,C01489,E012,2022-09-21,4,63771,0.08
O000774,P0037,C00769,E036,2023-09-13,4,12429,0.08
O000775,P0092,C00962,E013,2022-06-08,2,3547,0.0
O000776,P0065,C01496,E047,2023-01-19,4,56025,0.23
O000777,P0051,C00765,E025,2023-05-17,3,87023,0.25
O000778,P0010,C00838,E057,2022-02-09,1,53439,0.23
O000779,P0021,C00398,E049,2023-03-23,3,104091,0.23
O000780,P0093,C00714,E033,2023-12-28,4,86228,0.17
O000781,P0090,C00119,E042,2023-01-30,4,99424,0.06
O000782,P0062,C00071,E059,2024-04-12,3,85700,0.18
O000783,P0004,C01429,E043,2023-10-23,2,37253,0.15
O000784,P0088,C00302,E017,2022-09-11,5,78804,0.24
O000785,P0108,C00331,E001,2022-04-30,1,87462,0.18
O000786,P0050,C00815,E046,2023-08-24,1,70965,0.23
O000787,P0113,C00867,E011,2024-04-29,4,36144,0.17
O000788,P0065,C01092,E043,2024-06-26,4,79818,0.08
O000789,P0053,C01491,E056,2022-04-02,1,86385,0.14
O000790,P0103,C00706,E053,2022-05-27,3,101137,0.05
O000791,P0096,C00816,E045,2022-11-12,1,25072,0.2
O000792,P0001,C00199,E005,2024-03-03,4,71807,0.1
O000793,P0037,C00883,E011,2022-06-30,3,27431,0.18
O000794,P0026,C00997,E012,2023-05-30,1,62069,0.14
O000795,P0028,C00381,E013,2022-03-02,2,109060,0.19
O000796,P0034,C00838,E029,2023-10-04,5,17312,0.22
O000797,P0022,C00164,E019,2022-03-29,4,19342,0.07
O000798,P0044,C00061,E038,2022-08-29,4,66595,0.17
O000799,P0013,C00020,E004,2022-09-30,1,90205,0.15
O000800,P0006,C00199,E014,2023-06-19,1,52239,0.15
O000801,P0098,C00545,E060,2023-05-13,4,102209,0.08
O000802,P0055,C00690,E024,2023-11-30,3,44317,0.2
O000803,P0047,C01363,E026,2023-01-23,5,10502,0.24
O000804,P0112,C00677,E052,2022-04-13,1,62889,0.22
O000805,P0052,C01486,E054,2024-06-28,2,6365,0.15
O000806,P0112,C01087,E018,2024-08-31,2,51290,0.11
O000807,P0088,C01350,E056,2023-05-02,5,57149,0.17
O000808,P0001,C01307,E053,2022-11-26,1,86070,0.09
O000809,P0006,C00667,E044,2023-03-31,2,82529,0.12
O000810,P0095,C01255,E051,2022-03-25,3,59087,0.23
O000811,P0120,C00976,E043,2024-05-27,1,99243,0.1
O000812,P0078,C00400,E046,2022-05-27,5,117849,0.14
O000813,P0110,C01468,E033,2022-02-02,2,68264,0.2
O000814,P0039,C01379,E036,2024-06-14,4,25027,0.22
O000815,P0015,C00988,E043,2023-07-08,2,34897,0.05
O000816,P0097,C01352,E045,2022-04-02,1,60002,0.25
O000817,P0004,C00329,E060,2024-08-09,3,53264,0.19
O000818,P0029,C01473,E017,2023-11-13,4,90897,0.03
O000819,P0018,C01095,E041,2024-01-13,4,14854,0.2
O000820,P0043,C00459,E060,2023-08-13,5,11476,0.16
O000821,P0049,C01470,E048,2024-01-24,4,88710,0.16
O000822,P0072,C00895,E052,2022-08-27,2,36959,0.03
O000823,P0012,C00229,E006,2022-12-15,5,27662,0.19
O000824,P0015,C01174,E024,2022-05-11,3,52832,0.14
O000825,P0001,C00637,E004,2023-08-28,5,27885,0.21
O000826,P0055,C00655,E050,2023-01-09,2,71124,0.17
O000827,P0076,C00455,E007,2023-02-09,1,73555,0.21
O000828,P0041,C00297,E053,2024-08-23,3,112735,0.05
O000829,P0088,C00934,E010,2023-09-08,3,22119,0.19
O000830,P0109,C01440,E003,2023-09-06,3,43487,0.13
O000831,P0089,C00253,E018,2024-05-18,5,65689,0.16
O000832,P0028,C01014,E019,2023-12-23,4,10708,0.25
O000833,P0043,C00313,E053,2024-01-04,2,114158,0.18
O000834,P0104,C00461,E045,2024-01-24,1,116433,0.19
O000835,P0110,C00999,E047,2023-02-06,3,109825,0.16
O000836,P0109,C00327,E002,2023-07-16,4,47225,0.11
O000837,P0061,C00714,E049,2023-02-05,4,12414,0.13
O000838,P0037,C00579,E045,2024-08-03,2,94895,0.21
O000839,P0051,C00200,E009,2022-11-28,5,116489,0.2
O000840,P0109,C01454,E020,2023-04-14,2,78649,0.03
O000841,P0090,C00989,E019,2024-07-07,2,30494,0.05
O000842,P0096,C00401,E048,2023-10-29,1,50477,0.18
O000843,P0074,C00209,E044,2024-03-15,2,52355,0.24
O000844,P0055,C01392,E054,2022-06-22,1,15589,0.09
O000845,P0061,C00368,E004,2022-05-01,5,88209,0.08
O000846,P0056,C00305,E041,2024-01-10,4,35112,0.01
O000847,P0031,C00813,E032,2022-11-06,5,25608,0.16
O000848,P0049,C01417,E051,2023-11-18,1,104938,0.12
O000849,P0105,C01332,E025,2022-10-09,4,51145,0.0
O000850,P0015,C00170,E008,2023-05-16,5,32482,0.01
O000851,P0074,C01173,E031,2022-10-08,1,107116,0.15
O000852,P0050,C00992,E042,2023-12-21,4,42107,0.14
O000853,P0013,C00667,E005,2024-01-01,5,27233,0.1
O000854,P0090,C00041,E026,2023-07-24,5,105691,0.2
O000855,P0063,C00131,E034,2024-05-07,5,73645,0.18
O000856,P0102,C01335,E008,2024-02-11,2,89321,0.22
O000857,P0024,C01227,E045,2022-07-04,1,75708,0.11
O000858,P0041,C00252,E003,2022-05-12,5,30030,0.16
O000859,P0012,C01152,E017,2024-05-21,1,14090,0.24
O000860,P0065,C00612,E024,2024-09-16,5,25492,0.11
O000861,P0085,C00001,E016,2022-11-04,1,71084,0.23
O000862,P0038,C01350,E035,2023-04-01,2,78637,0.12
O000863,P0041,C01071,E059,2022-12-27,5,73544,0.13
O000864,P0089,C00203,E043,2024-04-19,1,34077,0.01
O000865,P0019,C00614,E055,2024-05-02,2,20590,0.15
O000866,P0028,C01212,E023,2022-10-12,2,98565,0.16
O000867,P0010,C01127,E017,2022-09-24,4,88166,0.23
O000868,P0052,C00935,E006,2024-08-25,3,91673,0.11
O000869,P0089,C00294,E035,2022-07-28,1,85518,0.18
O000870,P0082,C01428,E042,2022-07-17,3,76877,0.16
O000871,P0106,C01048,E039,2022-06-17,4,110684,0.04
O000872,P0101,C00889,E025,2022-01-27,5,35440,0.02
O000873,P0016,C01089,E008,2023-12-02,5,56317,0.02
O000874,P0082,C00183,E024,2024-07-20,3,104983,0.07
O000875,P0112,C00463,E018,2022-01-11,1,52434,0.24
O000876,P0029,C00776,E007,2024-03-12,1,26033,0.13
O000877,P0113,C00628,E038,2024-04-21,4,15522,0.13
O000878,P0090,C01172,E056,2022-10-16,5,38527,0.15
O000879,P0115,C00099,E011,2022-11-22,4,26681,0.09
O000880,P0095,C01389,E051,2023-06-29,5,80937,0.22
O000881,P0052,C00977,E038,2022-05-11,3,4244,0.17
O000882,P0092,C00319,E043,2022-05-10,2,52650,0.14
O000883,P0035,C00109,E059,2024-01-13,3,95733,0.19
O000884,P0087,C01247,E027,2023-12-25,4,26999,0.11
O000885,P0046,C00960,E033,2022-10-21,3,59068,0.13
O000886,P0092,C00469,E020,2023-10-13,1,43063,0.1
O000887,P0041,C00185,E041,2022-03-23,1,98676,0.06
O000888,P0012,C00339,E037,2022-02-28,1,100440,0.07
O000889,P0119,C01010,E052,2024-06-14,1,58572,0.17
O000890,P0120,C01497,E009,2023-05-07,4,70503,0.17
O000891,P0087,C01091,E045,2022-05-08,4,4821,0.15
O000892,P0117,C00015,E046,2023-03-12,5,101260,0.09
O000893,P0095,C01355,E059,2024-04-23,5,92663,0.15
O000894,P0078,C00919,E011,2023-11-22,5,32500,0.04
O000895,P0047,C00274,E033,2022-12-28,1,58407,0.12
O000896,P0022,C00765,E008,2022-12-13,2,112016,0.13
O000897,P0099,C00242,E019,2022-11-03,4,41475,0.07
O000898,P0001,C01293,E037,2023-02-08,2,42953,0.23
